ID_JUGADOR,NOMBRE,PARTIDOS_JUGADOS,MINUTOS_JUGADOS_PROMEDIO,PUNTOS_ANOTADOS_PROMEDIO,GOLES_PROMEDIO,TRIPLES_PROMEDIO,TIROS_LIBRES_ANOTADOS_PROMEDIO,REBOTES_OFENSIVOS_PROMEDIO,ASISTENCIAS_PROMEDIO,PELOTAS_RECUPERADAS_PROMEDIO,BLOQUEOS_PROMEDIO,PERDIDAS_PROMEDIO
ID_JUG_2209,Ken Charles,59.0,11.7,3.9,1.5,0.0,0.9,0.4,0.9,0.5,0.2,0.0
ID_JUG_2210,Kermit Washington,45.0,8.9,3.8,1.6,0.0,0.6,1.4,0.4,0.5,0.4,0.0
ID_JUG_2211,Rod Freeman,35.0,7.6,3.0,1.1,0.0,0.8,0.6,0.4,0.3,0.0,0.0
ID_JUG_2212,Tom Kozelko,49.0,11.7,2.9,1.2,0.0,0.5,1.1,0.5,0.4,0.1,0.0
ID_JUG_2213,Tom Ingelsby,48.0,8.3,2.7,1.0,0.0,0.6,0.2,0.8,0.4,0.1,0.0
ID_JUG_2214,Ben Kelso,46.0,6.5,1.8,0.8,0.0,0.3,0.3,0.4,0.3,0.0,0.0
ID_JUG_2215,Bob McAdoo,80.0,32.0,18.0,7.3,0.0,3.4,0.0,1.7,0.0,0.0,0.0
ID_JUG_2216,Lloyd Neal,82.0,33.2,13.4,5.5,0.0,2.3,0.0,1.8,0.0,0.0,0.0
ID_JUG_2217,John Brisker,70.0,23.3,12.8,5.0,0.0,2.8,0.0,2.1,0.0,0.0,0.0
ID_JUG_2218,Emanuel Leaks,82.0,30.9,11.0,4.6,0.0,1.8,0.0,1.2,0.0,0.0,0.0
ID_JUG_2219,Fred Boyd,82.0,28.7,10.5,4.4,0.0,1.7,0.0,3.7,0.0,0.0,0.0
ID_JUG_2220,Ollie Johnson,78.0,27.4,9.9,3.9,0.0,2.0,0.0,2.6,0.0,0.0,0.0
ID_JUG_2221,Double D Davis,81.0,26.6,9.4,3.6,0.0,2.2,0.0,1.5,0.0,0.0,0.0
ID_JUG_2222,Ron Riley,74.0,22.1,8.4,3.7,0.0,1.1,0.0,1.0,0.0,0.0,0.0
ID_JUG_2223,Kevin Porter,71.0,17.1,6.6,2.9,0.0,0.9,0.0,3.3,0.0,0.0,0.0
ID_JUG_2224,Steve Bracey,70.0,15.0,6.5,2.7,0.0,1.0,0.0,1.8,0.0,0.0,0.0
ID_JUG_2225,Chris Ford,74.0,20.8,6.4,2.8,0.0,0.8,0.0,2.6,0.0,0.0,0.0
ID_JUG_2226,Jim Price,59.0,14.0,6.4,2.7,0.0,1.0,0.0,1.6,0.0,0.0,0.0
ID_JUG_2227,Isaac Stallworth,77.0,15.9,6.3,2.6,0.0,1.1,0.0,0.8,0.0,0.0,0.0
ID_JUG_2228,Corky Calhoun,82.0,24.7,6.0,2.6,0.0,0.9,0.0,0.9,0.0,0.0,0.0
ID_JUG_2229,Charlie Johnson,70.0,12.7,5.4,2.4,0.0,0.5,0.0,1.7,0.0,0.0,0.0
ID_JUG_2230,Edward Davis,74.0,14.1,5.1,2.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ID_JUG_2231,Larue Martin,77.0,12.9,4.4,1.9,0.0,0.6,0.0,0.5,0.0,0.0,0.0
ID_JUG_2232,Henry Bibby,55.0,8.6,4.2,1.4,0.0,1.3,0.0,1.2,0.0,0.0,0.0
ID_JUG_2233,Mike Ratliff,58.0,11.7,4.2,1.7,0.0,0.8,0.0,0.7,0.0,0.0,0.0
ID_JUG_2234,Paul Westphal,60.0,8.0,4.1,1.5,0.0,1.1,0.0,1.2,0.0,0.0,0.0
ID_JUG_2235,Joby Wright,77.0,12.1,3.9,1.7,0.0,0.5,0.0,0.5,0.0,0.0,0.0
ID_JUG_2236,Rowland Garrett,35.0,6.0,3.6,1.5,0.0,0.6,0.0,0.2,0.0,0.0,0.0
ID_JUG_2237,John Gianelli,52.0,9.9,3.5,1.5,0.0,0.4,0.0,0.5,0.0,0.0,0.0
ID_JUG_2238,Russell Lee,46.0,6.0,2.8,1.1,0.0,0.7,0.0,0.8,0.0,0.0,0.0
ID_JUG_2239,Eric McWilliams,44.0,5.6,2.0,0.8,0.0,0.4,0.0,0.1,0.0,0.0,0.0
ID_JUG_2240,Chuck Terry,67.0,10.3,1.9,0.8,0.0,0.3,0.0,0.6,0.0,0.0,0.0
ID_JUG_2241,George Johnson,56.0,6.2,1.6,0.7,0.0,0.1,0.0,0.1,0.0,0.0,0.0
ID_JUG_2242,Bob Nash,36.0,4.7,1.2,0.4,0.0,0.3,0.0,0.4,0.0,0.0,0.0
ID_JUG_2243,Sidney Wicks,82.0,39.6,24.5,9.6,0.0,5.4,0.0,4.3,0.0,0.0,0.0
ID_JUG_2244,Austin Carr,43.0,35.8,21.2,8.9,0.0,3.5,0.0,3.4,0.0,0.0,0.0
ID_JUG_2245,Elmore Smith,78.0,40.8,17.3,7.4,0.0,2.5,0.0,1.4,0.0,0.0,0.0
ID_JUG_2246,Randy Smith,76.0,27.6,13.4,5.7,0.0,2.1,0.0,2.5,0.0,0.0,0.0
ID_JUG_2247,Phil Chenier,81.0,30.6,12.3,5.0,0.0,2.2,0.0,2.5,0.0,0.0,0.0
ID_JUG_2248,Nate Williams,81.0,26.8,11.9,5.2,0.0,1.6,0.0,2.1,0.0,0.0,0.0
ID_JUG_2249,Fred Hilton,61.0,22.1,11.6,5.1,0.0,1.5,0.0,1.9,0.0,0.0,0.0
ID_JUG_2250,Curtis Rowe,82.0,32.5,11.3,4.5,0.0,2.3,0.0,1.2,0.0,0.0,0.0
ID_JUG_2251,John Mengelt,78.0,18.4,10.0,3.7,0.0,2.7,0.0,1.9,0.0,0.0,0.0
ID_JUG_2252,Cliff Meely,77.0,23.6,9.9,4.1,0.0,1.7,0.0,1.5,0.0,0.0,0.0
ID_JUG_2253,Charlie Davis,61.0,18.8,9.8,3.8,0.0,2.3,0.0,2.0,0.0,0.0,0.0
ID_JUG_2254,Dennis Layton,80.0,23.1,9.1,3.8,0.0,1.5,0.0,3.1,0.0,0.0,0.0
ID_JUG_2255,Dave Wohl,79.0,20.6,8.1,3.1,0.0,2.0,0.0,2.9,0.0,0.0,0.0
ID_JUG_2256,Stan Love,74.0,17.9,7.9,3.3,0.0,1.4,0.0,0.7,0.0,0.0,0.0
ID_JUG_2257,Charlie Yelverton,69.0,17.8,7.9,3.0,0.0,1.9,0.0,1.2,0.0,0.0,0.0
ID_JUG_2258,Mike Newlin,82.0,18.2,7.6,3.1,0.0,1.3,0.0,1.6,0.0,0.0,0.0
ID_JUG_2259,Willie Norwood,78.0,16.3,7.5,2.8,0.0,1.8,0.0,0.6,0.0,0.0,0.0
ID_JUG_2260,Clifford Ray,82.0,22.8,7.0,2.7,0.0,1.6,0.0,3.1,0.0,0.0,0.0
ID_JUG_2261,George Trapp,60.0,14.8,6.6,2.4,0.0,1.8,0.0,0.9,0.0,0.0,0.0
ID_JUG_2262,Howard Porter,67.0,10.9,6.0,2.6,0.0,0.9,0.0,0.4,0.0,0.0,0.0
ID_JUG_2263,Larry Steele,72.0,18.2,5.1,2.1,0.0,1.0,0.0,2.2,0.0,0.0,0.0
ID_JUG_2264,Dean Meminger,78.0,15.0,4.6,1.8,0.0,1.0,0.0,1.3,0.0,0.0,0.0
ID_JUG_2265,Gil McGregor,42.0,12.7,4.1,1.6,0.0,0.9,0.0,0.4,0.0,0.0,0.0
ID_JUG_2266,Jeff Halliburton,37.0,7.8,4.0,1.6,0.0,0.7,0.0,0.5,0.0,0.0,0.0
ID_JUG_2267,Dick Gibbs,64.0,11.8,3.7,1.4,0.0,0.9,0.0,0.8,0.0,0.0,0.0
ID_JUG_2268,Isaiah Wilson,48.0,6.7,3.5,1.3,0.0,0.9,0.0,0.9,0.0,0.0,0.0
ID_JUG_2269,Steve Patterson,65.0,11.9,3.2,1.4,0.0,0.4,0.0,0.8,0.0,0.0,0.0
ID_JUG_2270,Kenny McIntosh,43.0,9.4,3.1,1.3,0.0,0.5,0.0,0.4,0.0,0.0,0.0
ID_JUG_2271,Jim Marsh,39.0,9.6,3.1,1.0,0.0,1.1,0.0,0.8,0.0,0.0,0.0
ID_JUG_2272,Rich Rinaldi,39.0,4.1,2.7,1.1,0.0,0.5,0.0,0.4,0.0,0.0,0.0
ID_JUG_2273,Jim Cleamons,38.0,5.3,2.6,0.9,0.0,0.7,0.0,0.9,0.0,0.0,0.0
ID_JUG_2274,Odis Allison,36.0,4.6,1.9,0.5,0.0,0.9,0.0,0.3,0.0,0.0,0.0
ID_JUG_2275,Vic Bartolome,38.0,4.3,0.9,0.4,0.0,0.1,0.0,0.1,0.0,0.0,0.0
ID_JUG_2276,Geoff Petrie,82.0,37.0,24.8,9.6,0.0,5.6,0.0,4.8,0.0,0.0,0.0
ID_JUG_2277,Pete Maravich,81.0,36.1,23.2,9.1,0.0,5.0,0.0,4.4,0.0,0.0,0.0
ID_JUG_2278,Dave Cowens,81.0,38.0,17.0,6.8,0.0,3.4,0.0,2.8,0.0,0.0,0.0
ID_JUG_2279,John Johnson,67.0,34.5,16.6,6.5,0.0,3.6,0.0,4.8,0.0,0.0,0.0
ID_JUG_2280,Nate Archibald,82.0,35.0,16.0,5.9,0.0,4.1,0.0,5.5,0.0,0.0,0.0
ID_JUG_2281,Calvin Murphy,82.0,24.6,15.8,5.7,0.0,4.3,0.0,4.0,0.0,0.0,0.0
ID_JUG_2282,Bob Lanier,82.0,24.6,15.6,6.1,0.0,3.3,0.0,1.8,0.0,0.0,0.0
ID_JUG_2283,Sam Lacey,81.0,32.7,13.5,5.8,0.0,1.9,0.0,1.4,0.0,0.0,0.0
ID_JUG_2284,Don Adams,82.0,29.0,11.4,4.8,0.0,1.9,0.0,2.1,0.0,0.0,0.0
ID_JUG_2285,John Hummer,81.0,32.6,11.3,4.2,0.0,2.9,0.0,2.0,0.0,0.0,0.0
ID_JUG_2286,Dave Sorenson,79.0,24.6,11.3,4.5,0.0,2.3,0.0,2.1,0.0,0.0,0.0
ID_JUG_2287,Jim McMillian,81.0,21.6,8.4,3.6,0.0,1.2,0.0,1.6,0.0,0.0,0.0
ID_JUG_2288,Pete Cross,79.0,27.8,8.0,3.1,0.0,1.8,0.0,1.4,0.0,0.0,0.0
ID_JUG_2289,Bobby Washington,47.0,17.5,7.4,2.6,0.0,2.2,0.0,4.0,0.0,0.0,0.0
ID_JUG_2290,Dennis Awtrey,70.0,18.5,7.2,2.9,0.0,1.5,0.0,1.3,0.0,0.0,0.0
ID_JUG_2291,Cornell Warner,65.0,19.9,6.0,2.4,0.0,1.2,0.0,0.8,0.0,0.0,0.0
ID_JUG_2292,Garfield Heard,65.0,15.8,5.9,2.3,0.0,1.3,0.0,0.7,0.0,0.0,0.0
ID_JUG_2293,Fred Taylor,54.0,10.2,5.5,2.0,0.0,1.4,0.0,0.9,0.0,0.0,0.0
ID_JUG_2294,Bob Arnzen,55.0,10.8,5.5,2.3,0.0,0.8,0.0,0.4,0.0,0.0,0.0
ID_JUG_2295,Greg Hyder,77.0,17.6,5.4,2.4,0.0,0.7,0.0,0.6,0.0,0.0,0.0
ID_JUG_2296,Terry Driscoll,69.0,18.2,5.4,1.9,0.0,1.6,0.0,0.8,0.0,0.0,0.0
ID_JUG_2297,Rudy Tomjanovich,77.0,13.8,5.3,2.2,0.0,0.9,0.0,0.9,0.0,0.0,0.0
ID_JUG_2298,Joe Cooke,73.0,9.9,4.3,1.8,0.0,0.7,0.0,1.3,0.0,0.0,0.0
ID_JUG_2299,Ron Knight,52.0,12.7,4.2,1.9,0.0,0.4,0.0,1.0,0.0,0.0,0.0
ID_JUG_2300,Jimmy Collins,55.0,8.7,4.0,1.7,0.0,0.6,0.0,1.1,0.0,0.0,0.0
ID_JUG_2301,Greg Howard,44.0,9.7,3.9,1.5,0.0,0.8,0.0,0.6,0.0,0.0,0.0
ID_JUG_2302,Levi Fontaine,35.0,6.0,3.8,1.5,0.0,0.8,0.0,0.6,0.0,0.0,0.0
ID_JUG_2303,John Vallely,51.0,8.4,3.7,1.4,0.0,0.9,0.0,0.9,0.0,0.0,0.0
ID_JUG_2304,Larry Mikan,53.0,10.1,3.0,1.2,0.0,0.6,0.0,0.8,0.0,0.0,0.0
ID_JUG_2305,Garfield Smith,37.0,7.6,2.9,1.1,0.0,0.6,0.0,0.2,0.0,0.0,0.0
ID_JUG_2306,Bob Christian,54.0,9.7,2.8,1.0,0.0,0.7,0.0,0.6,0.0,0.0,0.0
ID_JUG_2307,Greg Fillmore,39.0,6.9,2.6,1.2,0.0,0.3,0.0,0.4,0.0,0.0,0.0
ID_JUG_2308,Mike Silliman,36.0,10.2,2.5,1.0,0.0,0.5,0.0,0.6,0.0,0.0,0.0
ID_JUG_2309,Herb White,38.0,8.3,2.4,0.9,0.0,0.6,0.0,1.2,0.0,0.0,0.0
ID_JUG_2310,Bill Zopf,53.0,7.5,2.2,0.9,0.0,0.4,0.0,1.4,0.0,0.0,0.0
ID_JUG_2311,Gary Zeller,50.0,4.5,1.7,0.7,0.0,0.3,0.0,0.1,0.0,0.0,0.0
ID_JUG_2312,Mike Price,56.0,4.5,1.5,0.5,0.0,0.4,0.0,0.2,0.0,0.0,0.0
ID_JUG_2313,Joe Thomas,39.0,5.2,1.4,0.6,0.0,0.2,0.0,0.4,0.0,0.0,0.0
ID_JUG_2314,Kareem Abdul-Jabbar,82.0,43.1,28.8,11.4,0.0,5.9,0.0,4.1,0.0,0.0,0.0
ID_JUG_2315,Connie Hawkins,81.0,40.9,24.6,8.8,0.0,7.1,0.0,4.8,0.0,0.0,0.0
ID_JUG_2316,Bob Dandridge,81.0,30.4,13.2,5.4,0.0,2.5,0.0,3.6,0.0,0.0,0.0
ID_JUG_2317,Jojo White,60.0,22.1,12.2,5.2,0.0,1.9,0.0,2.4,0.0,0.0,0.0
ID_JUG_2318,Mike Davis,56.0,23.8,11.9,4.6,0.0,2.7,0.0,2.0,0.0,0.0,0.0
ID_JUG_2319,Eldo Garrett,73.0,31.8,11.6,4.8,0.0,1.9,0.0,2.5,0.0,0.0,0.0
ID_JUG_2320,Lucius Allen,81.0,22.4,9.8,3.8,0.0,2.2,0.0,4.2,0.0,0.0,0.0
ID_JUG_2321,Norm Van Lier,81.0,35.7,9.5,3.7,0.0,2.0,0.0,6.2,0.0,0.0,0.0
ID_JUG_2322,Rick Roberson,74.0,27.1,8.7,3.5,0.0,1.6,0.0,1.2,0.0,0.0,0.0
ID_JUG_2323,Bernie Williams,72.0,17.1,8.3,3.5,0.0,1.3,0.0,2.3,0.0,0.0,0.0
ID_JUG_2324,Neal Walk,82.0,17.0,8.2,3.1,0.0,1.9,0.0,1.0,0.0,0.0,0.0
ID_JUG_2325,Willie McCarter,40.0,21.5,7.7,3.3,0.0,1.1,0.0,2.3,0.0,0.0,0.0
ID_JUG_2326,Luke Rackley,66.0,19.0,7.6,2.9,0.0,1.9,0.0,0.8,0.0,0.0,0.0
ID_JUG_2327,Herm Gilliam,57.0,20.4,7.5,3.1,0.0,1.2,0.0,3.1,0.0,0.0,0.0
ID_JUG_2328,Bingo Smith,75.0,16.0,7.3,3.2,0.0,0.9,0.0,1.0,0.0,0.0,0.0
ID_JUG_2329,Bob Portman,60.0,13.6,7.0,3.0,0.0,1.1,0.0,0.5,0.0,0.0,0.0
ID_JUG_2330,Butch Beard,72.0,13.1,7.0,2.5,0.0,1.9,0.0,1.7,0.0,0.0,0.0
ID_JUG_2331,Steve Kuberski,51.0,15.6,6.4,2.5,0.0,1.3,0.0,0.6,0.0,0.0,0.0
ID_JUG_2332,Lee Winfield,64.0,12.0,5.7,2.2,0.0,1.4,0.0,1.6,0.0,0.0,0.0
ID_JUG_2333,Fred Carter,76.0,16.0,5.2,2.1,0.0,1.1,0.0,1.6,0.0,0.0,0.0
ID_JUG_2334,Lamar Green,58.0,12.1,4.2,1.7,0.0,0.7,0.0,0.3,0.0,0.0,0.0
ID_JUG_2335,Carlos Ogden,47.0,7.6,4.1,1.7,0.0,0.6,0.0,0.7,0.0,0.0,0.0
ID_JUG_2336,Wally Anderzunas,44.0,8.4,3.6,1.5,0.0,0.7,0.0,0.2,0.0,0.0,0.0
ID_JUG_2337,Mike Lynn,44.0,9.2,2.7,1.0,0.0,0.7,0.0,0.7,0.0,0.0,0.0
ID_JUG_2338,Bob Greacen,41.0,7.1,2.6,1.1,0.0,0.4,0.0,0.7,0.0,0.0,0.0
ID_JUG_2339,Johnny Warren,44.0,6.2,2.5,1.0,0.0,0.5,0.0,0.7,0.0,0.0,0.0
ID_JUG_2340,Elvin Hayes,82.0,45.1,28.4,11.3,0.0,5.7,0.0,1.4,0.0,0.0,0.0
ID_JUG_2341,Wes Unseld,82.0,36.2,13.8,5.2,0.0,3.4,0.0,2.6,0.0,0.0,0.0
ID_JUG_2342,Art Harris,80.0,32.0,12.4,5.2,0.0,2.0,0.0,3.2,0.0,0.0,0.0
ID_JUG_2343,Gary Gregor,80.0,27.3,11.1,5.0,0.0,1.1,0.0,1.2,0.0,0.0,0.0
ID_JUG_2344,Tom Boerwinkle,80.0,29.6,9.8,4.0,0.0,1.8,0.0,2.2,0.0,0.0,0.0
ID_JUG_2345,Greg Smith,79.0,27.9,8.1,3.5,0.0,1.2,0.0,1.7,0.0,0.0,0.0
ID_JUG_2346,Bob Kauffman,82.0,20.2,7.8,2.7,0.0,2.5,0.0,1.0,0.0,0.0,0.0
ID_JUG_2347,Ron Williams,75.0,19.6,7.8,3.2,0.0,1.5,0.0,3.3,0.0,0.0,0.0
ID_JUG_2348,Stu Lantz,73.0,18.9,7.8,3.0,0.0,1.8,0.0,1.4,0.0,0.0,0.0
ID_JUG_2349,Otto Moore,74.0,21.7,7.7,3.3,0.0,1.2,0.0,0.9,0.0,0.0,0.0
ID_JUG_2350,Bill Hewitt,75.0,19.4,7.2,3.2,0.0,0.8,0.0,1.0,0.0,0.0,0.0
ID_JUG_2351,Rick Adelman,77.0,18.8,6.3,2.3,0.0,1.7,0.0,3.1,0.0,0.0,0.0
ID_JUG_2352,Joe Kennedy,72.0,17.2,6.2,2.4,0.0,1.4,0.0,0.8,0.0,0.0,0.0
ID_JUG_2353,Dave Newmark,81.0,14.3,5.6,2.3,0.0,1.1,0.0,0.7,0.0,0.0,0.0
ID_JUG_2354,Dick Cunningham,77.0,16.1,4.6,1.8,0.0,0.9,0.0,0.8,0.0,0.0,0.0
ID_JUG_2355,Don May,48.0,11.7,4.3,1.7,0.0,0.9,0.0,0.7,0.0,0.0,0.0
ID_JUG_2356,Sam Williams,55.0,11.4,4.1,1.4,0.0,1.3,0.0,1.1,0.0,0.0,0.0
ID_JUG_2357,Shaler Halimon,50.0,7.0,3.7,1.8,0.0,0.2,0.0,0.4,0.0,0.0,0.0
ID_JUG_2358,Fred Foster,56.0,8.9,3.4,1.3,0.0,0.8,0.0,0.6,0.0,0.0,0.0
ID_JUG_2359,Barry Orms,64.0,14.3,2.8,1.2,0.0,0.5,0.0,0.8,0.0,0.0,0.0
ID_JUG_2360,Loy Petersen,38.0,7.9,2.8,1.2,0.0,0.5,0.0,0.7,0.0,0.0,0.0
ID_JUG_2361,Wilmer Hosket,50.0,7.0,2.6,1.1,0.0,0.5,0.0,0.4,0.0,0.0,0.0
ID_JUG_2362,Pat Frink,48.0,7.6,2.6,1.0,0.0,0.5,0.0,1.1,0.0,0.0,0.0
ID_JUG_2363,Mike Riordan,54.0,7.4,2.3,0.9,0.0,0.5,0.0,0.9,0.0,0.0,0.0
ID_JUG_2364,Al Hairston,39.0,7.0,2.2,1.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0
ID_JUG_2365,Earl Monroe,82.0,36.7,24.3,9.0,0.0,6.2,0.0,4.3,0.0,0.0,0.0
ID_JUG_2366,Bob Rule,82.0,29.6,18.1,6.9,0.0,4.2,0.0,1.2,0.0,0.0,0.0
ID_JUG_2367,Al Tucker,81.0,29.2,13.1,5.4,0.0,2.3,0.0,1.4,0.0,0.0,0.0
ID_JUG_2368,Walt Frazier,74.0,21.5,9.0,3.5,0.0,2.1,0.0,4.1,0.0,0.0,0.0
ID_JUG_2369,Clem Haskins,76.0,19.4,8.9,3.6,0.0,1.8,0.0,2.2,0.0,0.0,0.0
ID_JUG_2370,Jimmy Walker,81.0,19.6,8.8,3.6,0.0,1.7,0.0,2.8,0.0,0.0,0.0
ID_JUG_2371,Arthur Williams,79.0,22.0,8.1,3.4,0.0,1.4,0.0,4.9,0.0,0.0,0.0
ID_JUG_2372,Bill Bradley,45.0,19.4,8.0,3.2,0.0,1.7,0.0,3.0,0.0,0.0,0.0
ID_JUG_2373,Pat Riley,80.0,15.8,7.9,3.1,0.0,1.6,0.0,1.7,0.0,0.0,0.0
ID_JUG_2374,Phil Jackson,75.0,14.6,6.2,2.4,0.0,1.3,0.0,0.7,0.0,0.0,0.0
ID_JUG_2375,Nick Jones,42.0,14.4,5.4,2.0,0.0,1.3,0.0,2.1,0.0,0.0,0.0
ID_JUG_2376,Bill Dinwiddie,67.0,13.0,5.1,2.1,0.0,0.9,0.0,0.5,0.0,0.0,0.0
ID_JUG_2377,Bobby Lewis,41.0,8.3,4.4,1.4,0.0,1.5,0.0,1.0,0.0,0.0,0.0
ID_JUG_2378,Johnny Jones,51.0,9.3,4.2,1.7,0.0,0.8,0.0,0.5,0.0,0.0,0.0
ID_JUG_2379,Bill Turner,42.0,11.5,4.1,1.6,0.0,0.9,0.0,0.4,0.0,0.0,0.0
ID_JUG_2380,Stan McKenzie,50.0,13.1,4.1,1.5,0.0,1.2,0.0,0.5,0.0,0.0,0.0
ID_JUG_2381,Ed Manning,71.0,13.4,4.0,1.6,0.0,0.8,0.0,0.5,0.0,0.0,0.0
ID_JUG_2382,Mal Graham,48.0,16.4,6.0,2.4,0.0,1.2,0.0,1.3,0.0,0.0,0.0
ID_JUG_2383,John Wetzel,38.0,11.4,3.7,1.4,0.0,0.9,0.0,1.3,0.0,0.0,0.0
ID_JUG_2384,Jim Davis,50.0,7.9,2.9,1.2,0.0,0.5,0.0,0.3,0.0,0.0,0.0
ID_JUG_2385,George Lehmann,55.0,9.0,2.8,1.1,0.0,0.6,0.0,1.7,0.0,0.0,0.0
ID_JUG_2386,Dennis Hamilton,44.0,8.6,2.8,1.2,0.0,0.3,0.0,0.7,0.0,0.0,0.0
ID_JUG_2387,Plummer Lott,44.0,10.9,2.5,1.0,0.0,0.4,0.0,0.8,0.0,0.0,0.0
ID_JUG_2388,Gary Gray,44.0,6.3,2.4,1.1,0.0,0.2,0.0,0.6,0.0,0.0,0.0
ID_JUG_2389,Dave Lattin,44.0,5.8,2.2,0.8,0.0,0.5,0.0,0.3,0.0,0.0,0.0
ID_JUG_2390,George Patterson,59.0,9.5,2.0,0.7,0.0,0.5,0.0,0.9,0.0,0.0,0.0
ID_JUG_2391,Dave Bing,80.0,34.5,20.0,8.3,0.0,3.4,0.0,4.1,0.0,0.0,0.0
ID_JUG_2392,Lou Hudson,80.0,30.6,18.4,7.8,0.0,2.9,0.0,1.2,0.0,0.0,0.0
ID_JUG_2393,Erwin Mueller,80.0,26.7,12.7,5.3,0.0,2.1,0.0,1.6,0.0,0.0,0.0
ID_JUG_2394,Cazzie Russell,77.0,22.0,11.3,4.5,0.0,2.3,0.0,2.4,0.0,0.0,0.0
ID_JUG_2395,Archie Clark,76.0,23.2,10.5,4.4,0.0,1.8,0.0,2.7,0.0,0.0,0.0
ID_JUG_2396,Jack Marin,74.0,17.9,9.6,3.8,0.0,2.0,0.0,1.0,0.0,0.0,0.0
ID_JUG_2397,Flynn Robinson,76.0,15.0,8.8,3.6,0.0,1.6,0.0,1.4,0.0,0.0,0.0
ID_JUG_2398,Jerry Chambers,68.0,14.9,7.6,3.3,0.0,1.0,0.0,0.6,0.0,0.0,0.0
ID_JUG_2399,Clyde Lee,74.0,16.9,7.0,2.8,0.0,1.4,0.0,1.0,0.0,0.0,0.0
ID_JUG_2400,Bob Love,66.0,16.3,6.7,2.6,0.0,1.4,0.0,0.7,0.0,0.0,0.0
ID_JUG_2401,Dick Snyder,55.0,12.3,6.1,2.6,0.0,0.8,0.0,1.1,0.0,0.0,0.0
ID_JUG_2402,Walt Wesley,64.0,14.2,4.9,2.0,0.0,0.8,0.0,0.3,0.0,0.0,0.0
ID_JUG_2403,Bill Melchionni,73.0,9.5,4.3,1.9,0.0,0.5,0.0,1.3,0.0,0.0,0.0
ID_JUG_2404,Jim Barnett,48.0,8.0,4.1,1.6,0.0,0.9,0.0,0.9,0.0,0.0,0.0
ID_JUG_2405,Henry Akin,50.0,9.1,3.8,1.7,0.0,0.5,0.0,0.5,0.0,0.0,0.0
ID_JUG_2406,Joe Ellis,41.0,8.1,3.7,1.6,0.0,0.5,0.0,0.7,0.0,0.0,0.0
ID_JUG_2407,Neil Johnson,51.0,10.2,3.4,1.2,0.0,1.1,0.0,0.7,0.0,0.0,0.0
ID_JUG_2408,Matt Guokas,69.0,11.7,3.0,1.1,0.0,0.7,0.0,1.5,0.0,0.0,0.0
ID_JUG_2409,Dorie Murrey,35.0,8.9,2.8,0.9,0.0,0.9,0.0,0.3,0.0,0.0,0.0
ID_JUG_2410,Toby Kimball,38.0,5.8,2.6,0.9,0.0,0.7,0.0,0.3,0.0,0.0,0.0
ID_JUG_2411,Rick Barry,80.0,37.4,25.7,9.3,0.0,7.1,0.0,2.2,0.0,0.0,0.0
ID_JUG_2412,Billy Cunningham,80.0,26.7,14.3,5.4,0.0,3.5,0.0,2.6,0.0,0.0,0.0
ID_JUG_2413,Dave Stallworth,80.0,23.7,12.6,4.7,0.0,3.2,0.0,2.3,0.0,0.0,0.0
ID_JUG_2414,Dick Van Arsdale,79.0,29.0,12.3,4.5,0.0,3.2,0.0,2.3,0.0,0.0,0.0
ID_JUG_2415,Tom Van Arsdale,79.0,25.8,10.5,3.9,0.0,2.6,0.0,2.6,0.0,0.0,0.0
ID_JUG_2416,Joe Strawder,79.0,27.6,8.6,3.2,0.0,2.2,0.0,1.0,0.0,0.0,0.0
ID_JUG_2417,Gail Goodrich,65.0,15.5,7.8,3.1,0.0,1.6,0.0,1.6,0.0,0.0,0.0
ID_JUG_2418,Bill Buntin,42.0,17.0,7.7,2.8,0.0,2.1,0.0,0.9,0.0,0.0,0.0
ID_JUG_2419,Ron Reed,57.0,17.5,7.5,3.3,0.0,0.9,0.0,1.6,0.0,0.0,0.0
ID_JUG_2420,Fred Hetzel,56.0,12.9,6.8,2.9,0.0,1.1,0.0,0.5,0.0,0.0,0.0
ID_JUG_2421,Jim Washington,65.0,17.0,5.9,2.4,0.0,1.0,0.0,0.7,0.0,0.0,0.0
ID_JUG_2422,Jerry Sloan,59.0,16.1,5.7,2.0,0.0,1.7,0.0,1.9,0.0,0.0,0.0
ID_JUG_2423,John Clemens,70.0,12.5,5.4,2.3,0.0,0.8,0.0,1.0,0.0,0.0,0.0
ID_JUG_2424,Jon McGlocklin,72.0,11.8,5.1,2.1,0.0,0.9,0.0,1.2,0.0,0.0,0.0
ID_JUG_2425,Keith Erickson,64.0,10.1,3.6,1.5,0.0,0.7,0.0,0.6,0.0,0.0,0.0
ID_JUG_2426,Willis Reed,80.0,38.0,19.5,7.9,0.0,3.8,0.0,1.7,0.0,0.0,0.0
ID_JUG_2427,Jim Barnes,75.0,34.5,15.5,6.1,0.0,3.3,0.0,1.2,0.0,0.0,0.0
ID_JUG_2428,Lucious Jackson,76.0,34.1,14.8,5.5,0.0,3.8,0.0,1.2,0.0,0.0,0.0
ID_JUG_2429,Howard Komives,80.0,29.7,12.2,4.8,0.0,2.7,0.0,3.3,0.0,0.0,0.0
